Id,UserId,Text,Domain
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.53682E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,8.24509E+17,"RT @AtxSlots: I will send $50 ETH to 2 random winners.

- Follow my Dlive: https://t.co/cDjwBsSbsJ
- Retweet &amp; tag 2 friends
- follow my ot…",Digital Assets & Crypto
1.58073E+18,1.56674E+18,"RT @Bybit_Official: 📣 #Bybit GMX Odyssey: 2,500 $GMX and $USDT Bonuses Up for Grabs!

🤩 Explore @GMX_IO on @arbitrum or @avalancheavax and…",Stocks
1.58073E+18,1.56674E+18,"RT @Bybit_Official: 📣 #Bybit GMX Odyssey: 2,500 $GMX and $USDT Bonuses Up for Grabs!

🤩 Explore @GMX_IO on @arbitrum or @avalancheavax and…",Stocks
1.58073E+18,1.56674E+18,"RT @Bybit_Official: 📣 #Bybit GMX Odyssey: 2,500 $GMX and $USDT Bonuses Up for Grabs!

🤩 Explore @GMX_IO on @arbitrum or @avalancheavax and…",Stocks
1.58073E+18,1.56674E+18,"RT @Bybit_Official: 📣 #Bybit GMX Odyssey: 2,500 $GMX and $USDT Bonuses Up for Grabs!

🤩 Explore @GMX_IO on @arbitrum or @avalancheavax and…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
1.58073E+18,1.56674E+18,"RT @ChiefElrond: $150 | Ends in 48 Hours 

$75
🥏 RT &amp; RT Quoted below 👇

$75
🥏 Visit the site: https://t.co/piWJNhNEMe (Proof)

------
🤩 Jo…",Stocks
